Season,batter,pitcher,events,stand,launch_speed,launch_angle,adjusted_angle,home_team
2024,671056,669432,single,R,100.2,-16,-3.314498363395355,STL
2024,502671,669432,field_out,R,66.4,-22,28.00437458878549,STL
2024,680977,669432,double,L,66.9,36,50.04965853872382,STL
2024,650333,571927,field_out,L,71.1,39,8.09389900606774,STL
2024,663743,571927,field_out,R,85.4,58,11.893118706524525,STL
2024,656896,571927,single,R,98.8,-2,-13.331754460662646,STL
2024,541645,571927,field_out,R,86.6,25,23.54602039310216,STL
2024,687363,669432,field_out,L,29.0,9,-17.15050530112122,STL
2024,691026,669432,force_out,R,97.3,-5,-24.066741598177543,STL
2024,676475,669432,fielders_choice_out,L,49.6,-27,49.57614405118297,STL
2024,691023,669432,double,R,104.5,-1,-32.19058016203038,STL
2024,671056,669432,single,R,100.7,15,40.121328968810715,STL
2024,641313,571927,field_out,R,87.0,11,13.137073217921818,STL
2024,650559,571927,single,R,75.5,18,-24.067290362686727,STL
2024,669394,571927,field_out,R,91.6,57,21.226085088334656,STL
2024,605137,571927,single,R,74.6,-27,32.473226580906676,STL
2024,571448,669432,field_out,R,93.1,29,3.8963205274846877,STL
2024,680977,669432,double,L,73.1,49,47.70362558681147,STL
2024,691026,669432,field_out,R,105.4,5,-11.79007002318471,STL
2024,650333,571927,grounded_into_double_play,L,97.3,-7,19.733641670009142,STL
2024,663743,571927,force_out,R,24.1,18,36.41836407289541,STL
2024,541645,571927,single,R,72.9,13,-1.3663819167075204,STL
2024,676475,669432,field_out,L,91.3,42,21.429769331550634,STL
2024,671056,669432,field_out,R,100.0,-20,26.91133077642961,STL
2024,665862,571927,field_out,L,85.7,-20,-12.477412730941438,STL
2024,571448,669432,field_out,R,103.2,0,-19.261942085618408,STL
2024,502671,669432,field_out,R,95.7,18,-19.758608124111724,STL
2024,680977,669432,field_out,L,102.3,1,-32.8709963050728,STL
2024,669394,571927,field_out,R,81.6,8,-16.744526393178297,STL
2024,605137,571927,field_out,R,88.3,38,41.32543494457855,STL
2024,650333,571927,field_out,L,90.1,26,5.005796308678637,STL
2024,663656,600917,field_out,L,94.2,31,36.42917600578269,TEX
2024,670541,600917,single,L,113.9,2,-31.42561726783922,TEX
2024,514888,600917,double,R,71.0,2,-46.59037635395024,TEX
2024,572138,600917,field_out,L,,,-25.454651076427393,TEX
2024,665161,600917,field_out,R,90.5,43,46.09908114964849,TEX
2024,694497,605463,single,L,70.6,23,10.510529334872528,TEX
2024,666969,519151,single,R,104.4,3,20.462760352717872,TEX
2024,694671,519151,double,R,101.4,23,21.541164405137838,TEX
2024,608369,519151,single,L,90.5,14,-22.431478920766345,TEX
2024,543760,519151,single,R,82.3,13,-13.807769098169258,TEX
2024,665750,519151,single,L,103.9,9,-7.42317923805289,TEX
2024,676801,622250,field_out,R,95.4,-5,-15.541141769683042,TEX
2024,673237,622250,field_out,R,97.8,-13,-20.657143419884477,TEX
2024,641680,606160,field_out,L,81.3,31,30.081884772839132,TEX
2024,694497,606160,field_out,L,90.8,20,-10.715702746187263,TEX
2024,666969,606160,field_out,R,101.2,24,-1.662664212681889,TEX
2024,608324,502085,field_out,R,88.1,49,25.862419372819684,TEX
2024,663656,502085,field_out,L,93.1,37,33.29615897553007,TEX
2024,670541,502085,field_out,L,89.3,13,1.1875469779997927,TEX
2024,543760,650556,single,R,82.6,22,-18.805069464946715,TEX
2024,665750,641585,force_out,L,83.6,-13,-41.36008027379798,TEX
2024,641680,641585,field_out,L,67.4,-27,-41.153383955692,TEX
2024,665161,489446,field_out,R,75.0,-9,-10.69282992284951,TEX
2024,665120,641585,field_out,L,89.6,-14,-22.57011176541458,TEX
2024,694497,641585,double,L,98.0,14,-38.743468843235114,TEX
2024,666969,641585,field_out,R,91.3,52,-15.111781823406142,TEX
2024,694671,641585,field_out,R,95.7,29,38.864389047955875,TEX
2024,608369,641585,single,L,76.4,10,-11.443161676647922,TEX
2024,547989,570632,field_out,R,81.8,60,16.378708394654208,TEX
2024,673237,570632,field_out,R,107.7,16,-24.644614047286428,TEX
2024,543760,641585,field_out,R,89.3,-61,-30.95552477414255,TEX
2024,665750,641585,double,L,90.7,17,45.85291230671206,TEX
2024,669701,641585,field_out,L,68.5,12,-1.6605988581769784,TEX
2024,665120,641585,single,L,68.0,36,42.71070850362049,TEX
2024,663656,656271,field_out,L,90.1,49,37.11875077927037,TEX
2024,670541,656271,single,L,86.6,19,-18.870576701428718,TEX
2024,514888,592351,single,R,93.7,8,-35.66770238969509,TEX
2024,676694,592351,field_out,R,99.4,-7,-28.58136208884329,TEX
2024,665161,592351,field_out,R,56.1,49,-4.658688091897278,TEX
2024,666969,641585,field_out,R,93.3,38,38.60272089678106,TEX
2024,694671,641585,field_out,R,84.8,30,-41.3565219360522,TEX
2024,547989,592351,field_out,R,69.7,56,40.376022273576474,TEX
2024,673237,592351,field_error,R,82.5,4,-19.15207174632413,TEX
2024,663656,592351,double,L,106.4,11,-46.69633822766745,TEX
2024,514888,592351,single,R,84.4,17,-33.76036366985135,TEX
2024,676694,592351,field_out,R,96.8,41,41.11956068520066,TEX
2024,543760,641585,field_out,R,91.4,50,-40.168935078018556,TEX
2024,665750,641585,field_out,L,69.1,52,21.30915785146758,TEX
2024,669701,641585,single,L,58.7,-51,54.18545084680201,TEX
2024,641680,641585,single,L,67.7,17,-45.28165432650109,TEX
2024,694497,641585,double,L,101.0,22,-22.264872563696024,TEX
2024,665161,592351,field_out,R,84.9,54,-28.857966096498387,TEX
2024,694671,641585,single,R,78.6,18,-34.80985656388004,TEX
2024,608369,641585,field_out,L,61.4,-21,24.069579316648422,TEX
2024,543760,641585,field_out,R,88.2,45,23.066778968731718,TEX
2024,673237,592351,field_out,R,77.9,-14,-37.09630166998878,TEX
2024,608324,592351,single,R,101.2,6,28.140007479502078,TEX
2024,663656,592351,single,L,94.4,12,-26.44251085650595,TEX
2024,514888,592351,field_out,R,93.0,6,-17.490862132066937,TEX
2024,545121,621237,force_out,R,98.8,-7,-37.814402934486715,WSH
2024,660688,621237,field_out,R,86.1,-19,26.21855430763492,WSH
2024,679032,571670,fielders_choice_out,R,76.5,-46,51.61389036616634,WSH
2024,669016,571670,single,L,97.5,-5,-10.182058246183486,WSH
2024,681082,571670,force_out,L,82.1,9,2.227001190483084,WSH
2024,608336,642397,field_out,L,101.1,28,22.004924771631728,WSH
2024,671277,656546,field_out,L,85.2,-8,-38.40252943620198,WSH
2024,607208,676395,single,R,78.2,-4,-8.233975388869808,WSH
2024,656941,676395,field_out,L,102.9,-8,-30.8349442951552,WSH
2024,592696,656546,field_out,L,93.8,-7,-26.790206803031598,WSH
2024,702358,656546,field_out,R,93.1,37,27.69644060081282,WSH
2024,545121,656546,force_out,L,70.6,-26,-42.03774697664063,WSH
2024,679032,571882,double_play,R,78.9,21,-30.97243026357809,WSH
2024,669016,571882,force_out,L,72.7,-40,-43.61483918621345,WSH
2024,592206,571882,single,R,100.8,1,-3.9586985763925964,WSH
2024,681082,571882,single,L,64.5,19,20.03101268089774,WSH
2024,660688,624133,field_out,R,77.1,34,-23.501011590877273,WSH
2024,608841,624133,field_out,R,44.6,-33,16.456003906935447,WSH
2024,592663,663623,force_out,R,81.8,-25,-32.82342057463559,WSH
2024,547180,663623,single,L,75.3,31,37.84509011551339,WSH
2024,657041,624133,field_out,R,103.3,-6,-22.50761380194428,WSH
2024,683083,624133,field_error,R,97.4,-9,-19.145936077096287,WSH
2024,696285,624133,field_out,R,102.9,19,11.752802322192405,WSH
2024,679032,663623,field_out,R,84.8,42,28.182994283369688,WSH
2024,702358,624133,field_out,R,72.5,-47,-37.1042349057062,WSH
2024,545121,624133,field_out,R,90.4,30,12.654681419365142,WSH
2024,608385,624133,field_out,L,88.4,-1,13.614794390059014,WSH
2024,669016,663623,field_out,L,100.9,35,25.736795361056103,WSH
2024,592206,663623,field_out,R,78.2,31,0.4099528430137347,WSH
2024,681082,663623,field_out,L,57.1,-40,-37.688695654228745,WSH
2024,660688,624133,field_out,R,91.8,-6,-20.605073719885272,WSH
2024,608336,624133,home_run,L,104.1,33,-18.123691000968346,WSH
2024,657041,624133,single,R,92.3,10,-5.780800813458067,WSH
2024,683083,624133,field_out,R,91.0,-22,1.2296785715196568,WSH
2024,664761,663623,field_out,R,93.9,-15,20.671699193863276,WSH
2024,592663,663623,home_run,R,105.8,22,-17.5673698956251,WSH
2024,607208,663623,double,R,107.9,9,-46.61189927052675,WSH
2024,656941,663623,field_out,L,73.6,-38,-23.69721835111858,WSH
2024,696285,624133,field_out,R,87.7,-4,22.99390904751669,WSH
2024,702358,624133,field_out,R,38.2,-60,-7.549421768263207,WSH
2024,545121,624133,single,R,108.3,4,-10.704501292896353,WSH
2024,669016,663623,field_out,L,64.1,-38,-18.934124978472028,WSH
2024,592206,663623,field_out,R,98.4,-10,-20.34911595297094,WSH
2024,681082,663623,field_out,L,93.8,-17,-39.27500912954215,WSH
2024,664761,663623,triple,R,94.1,16,39.06801687548808,WSH
2024,592663,663623,single,R,81.3,17,-31.27239788433201,WSH
2024,608336,624133,field_out,L,75.5,69,63.31849414687657,WSH
2024,608841,624133,force_out,R,74.7,-34,-40.99022778987237,WSH
2024,657041,624133,single,R,86.5,7,28.46285759034682,WSH
2024,547180,663623,field_out,L,101.1,37,-12.775206532115465,WSH
2024,607208,663623,field_out,R,96.3,-2,-37.087286328140834,WSH
2024,518595,543518,single,R,98.5,25,-28.549533972915015,ATL
2024,664983,572955,force_out,L,93.2,-11,-19.73784621172727,ATL
2024,606115,656464,field_out,R,90.6,-10,-13.43892227962424,ATL
2024,672284,656464,double,L,80.1,62,39.83051179426679,ATL
2024,542303,656464,field_out,R,72.9,-2,-18.78661983069428,ATL
2024,621566,656464,double,L,105.2,22,15.187655242798387,ATL
2024,663586,656464,field_error,R,67.3,-34,2.110959666738573,ATL
2024,592626,628452,field_out,L,80.6,75,5.571100036456555,ATL
2024,572233,628452,force_out,R,68.9,-61,17.09707403623291,ATL
2024,666971,628452,single,R,96.7,14,13.65391530643691,ATL
2024,682998,628452,field_out,L,76.9,73,43.06838958431985,ATL
2024,660670,612434,double,R,97.9,14,47.80587602989501,ATL
2024,518595,612434,field_out,R,83.5,52,-9.12993562783606,ATL
2024,606115,612434,double,R,98.4,-13,-47.83584872092192,ATL
2024,671739,573009,field_out,L,93.2,-28,-43.6016500845653,ATL
2024,606466,607481,field_out,R,89.4,-9,23.683250500378236,ATL
2024,672515,607481,field_out,R,73.0,-9,-22.813901365024282,ATL
2024,594807,573009,field_out,R,101.4,23,-7.679299455828733,ATL
2024,621566,573009,field_out,L,98.1,7,-35.84907179655125,ATL
2024,663586,657044,field_out,R,108.8,-15,29.560967525217805,ATL
2024,553993,641729,field_out,R,88.1,43,34.37346923033629,ATL
2024,592626,641729,single,L,53.6,-43,38.27597940586228,ATL
2024,572233,641729,field_out,R,83.3,-9,-47.62353347996388,ATL
2024,645277,657044,field_out,L,,,-38.23988836545479,ATL
2024,518595,657044,single,R,109.8,1,0.8265448743049925,ATL
2024,606115,657044,field_out,R,81.4,-14,-41.46096825339269,ATL
2024,682998,445926,field_out,L,90.5,29,36.34848460416626,ATL
2024,606466,445926,field_out,L,99.6,44,-25.448458767976533,ATL
2024,664983,445926,field_out,L,58.2,-52,-52.740156949951135,ATL
2024,542303,674072,double,R,107.1,19,14.387529729559823,ATL
2024,621566,674072,field_out,L,71.6,-14,-34.84623988839735,ATL
2024,607054,445926,field_out,L,83.2,-32,-27.00025014520343,ATL
2024,672515,445926,force_out,R,70.7,-11,-39.23011494212035,ATL
2024,553993,445926,field_out,R,94.8,55,30.63218743532634,ATL
2024,645277,674072,force_out,R,76.2,4,2.8867596348378943,ATL
2024,518595,674072,fielders_choice,R,99.0,-11,8.33094245154961,ATL
2024,606115,674072,single,R,101.5,4,-31.10694675073642,ATL
2024,671739,674072,single,L,81.7,15,-36.082733814656486,ATL
2024,594807,674072,field_out,R,107.5,21,-33.63601179763277,ATL
2024,572233,675911,field_out,R,85.7,32,24.146555406966186,ATL
2024,606466,675911,field_out,L,71.5,-31,-38.12943031998321,ATL
2024,664983,675911,double,L,74.3,33,-43.36891554230594,ATL
2024,607054,675911,single,L,73.4,18,-21.897324598006424,ATL
2024,672515,675911,field_out,R,96.0,39,47.856445082310515,ATL
2024,553993,675911,single,R,101.7,-2,20.823222455100424,ATL
2024,542303,674072,field_out,R,91.7,49,39.928926102139044,ATL
2024,621566,674072,home_run,L,105.1,27,-13.639626726527293,ATL
2024,663586,674072,field_out,R,87.8,22,3.5058812849437517,ATL
2024,645277,674072,field_out,R,62.6,-40,-30.561339084436447,ATL
2024,592626,675911,field_out,L,89.7,65,-2.138073929503751,ATL
2024,682998,675911,field_out,L,108.3,4,-20.722889662445237,ATL
2024,660670,674072,field_out,R,93.1,-29,-31.019041916200145,ATL
2024,671739,674072,field_out,L,105.2,-26,-43.808646767567566,ATL
2024,606466,675911,field_out,L,70.6,-30,-33.38851357611149,ATL
2024,594807,674072,force_out,R,73.4,-2,-6.375079045142116,ATL
2024,542303,674072,single,R,83.9,11,-7.452027419674824,ATL
2024,645277,674072,single,R,96.8,12,-5.984557975445483,ATL
2024,660670,674072,field_out,R,104.1,-3,-19.08741179751801,ATL
2024,672515,675911,field_out,R,86.8,-6,-38.48451250908046,ATL
2024,553993,675911,double,R,107.1,21,20.659076085256583,ATL
2024,592626,675911,single,L,73.4,35,16.21233263154113,ATL
2024,666971,675911,single,R,66.0,25,25.10688233029281,ATL
2024,682998,675911,field_out,L,84.7,44,29.028835602182884,ATL
2024,606466,675911,home_run,L,99.9,29,-29.26583611925016,ATL
2024,681546,640470,field_out,L,87.1,9,-37.96928335085538,CHC
2024,606192,640470,field_out,R,74.1,-1,-16.87054451953572,CHC
2024,571970,640470,field_out,L,101.6,39,-0.16772721266163673,CHC
2024,669257,640470,single,R,94.0,-9,-34.44759005207913,CHC
2024,518692,640470,single,L,76.4,19,-16.925246473718726,CHC
2024,664023,675627,field_out,L,88.4,-19,14.385140430245567,CHC
2024,543228,675627,field_out,R,97.8,-7,-9.314107292292999,CHC
2024,663611,675627,field_out,R,90.7,35,-5.289569026937283,CHC
2024,660271,657240,field_out,L,110.2,36,-3.540604181837128,CHC
2024,663538,675627,force_out,R,101.6,-14,-11.78039943927477,CHC
2024,683737,675627,field_out,L,78.7,39,-27.997754185923167,CHC
2024,621020,675627,single,R,63.0,-23,-17.17354696730887,CHC
2024,666624,675627,field_out,R,89.4,1,-28.20695225930401,CHC
2024,606192,657240,single,R,96.4,-2,-41.53015251960286,CHC
2024,669257,592767,single,R,76.8,10,-29.543142397458926,CHC
2024,660271,592767,field_out,L,99.2,16,3.0524078027280006,CHC
2024,673548,675627,sac_fly,R,96.8,24,42.93153255192686,CHC
2024,664023,675627,triple,L,108.6,15,-24.771390826170077,CHC
2024,543228,675627,single,R,80.4,24,46.938242670526016,CHC
2024,663611,675627,field_out,R,87.9,33,12.031732338917845,CHC
2024,605141,592767,field_out,R,77.7,11,-36.157462464672555,CHC
2024,666158,592767,field_out,L,84.2,-5,-27.89147479631762,CHC
2024,683737,681911,field_out,L,99.9,43,-31.042478700358526,CHC
2024,666624,681911,field_out,R,78.8,-16,-39.62118980325662,CHC
2024,669257,543294,double,R,103.5,18,-45.043556731030606,CHC
2024,660271,543294,home_run,L,105.2,32,-45.43235234322917,CHC
2024,605141,543294,single,R,100.3,11,-16.368722849948536,CHC
2024,641355,681911,grounded_into_double_play,L,58.4,-24,5.626284187130091,CHC
2024,664023,681911,field_out,R,87.9,49,9.745854770474676,CHC
2024,666158,543294,field_out,L,82.6,11,-12.613520857318807,CHC
2024,621035,543294,field_out,R,80.5,12,-34.51288838038476,CHC
2024,681546,543294,double,L,71.8,15,-47.9270909906154,CHC
2024,606192,543294,single,R,66.9,42,38.62452249374445,CHC
2024,571970,543294,field_out,L,65.6,-8,36.32474246922977,CHC
2024,543228,659275,field_out,R,81.8,47,34.62223251568706,CHC
2024,663611,659275,single,R,92.8,-9,29.053955377034708,CHC
2024,663538,659275,field_out,R,94.7,22,1.0411574371977756,CHC
2024,683737,659275,home_run,L,109.0,34,-35.49600233756369,CHC
2024,621020,659275,field_out,R,103.6,29,25.774155428758423,CHC
2024,669257,543294,field_out,R,67.8,-3,7.826070773512046,CHC
2024,518692,543294,field_out,L,99.0,7,22.818850524493488,CHC
2024,660271,543294,field_out,L,83.1,-13,-49.47844254001881,CHC
2024,666624,659275,field_out,R,77.1,33,39.829022893441824,CHC
2024,673548,676272,double,R,106.7,19,27.26007375128308,CHC
2024,543228,676272,field_out,R,81.9,38,44.757940690181194,CHC
2024,663611,676272,single,R,93.0,14,5.981464100340734,CHC
2024,663538,676272,single,R,103.9,-2,0.6883634898692669,CHC
2024,621020,676272,home_run,R,106.5,34,-9.231289658825279,CHC
2024,666624,676272,field_out,R,95.1,8,-18.20179375199466,CHC
2024,605141,543294,field_out,R,85.1,65,67.43593764399859,CHC
2024,621035,543294,field_out,R,61.4,-20,-10.477091028197748,CHC
2024,606192,543294,single,R,109.2,7,5.042967005664731,CHC
2024,669257,543294,single,R,93.7,29,-39.48011429903323,CHC
2024,660271,543294,double,L,106.1,12,20.563605338559288,CHC
2024,600869,621242,sac_fly,L,99.1,51,-17.732645246219693,CIN
2024,687952,621242,field_out,R,62.3,-18,-5.624527717198722,CIN
2024,663697,621242,field_error,R,51.3,-56,-24.063232728595903,CIN
2024,624413,622088,field_out,R,86.0,23,31.26852832722625,CIN
2024,596019,622088,field_out,L,78.1,35,7.435360157797046,CIN
2024,666181,493603,field_out,L,48.5,-21,-5.308700354772907,CIN
2024,643446,641941,home_run,L,100.4,24,-34.878340035650844,CIN
2024,621438,641941,field_out,R,80.4,79,90.55697318263115,CIN
2024,600869,622098,double,L,93.6,14,-42.771508445686514,CIN
2024,687952,622098,field_out,R,108.9,9,-19.380396975801656,CIN
2024,663697,622098,single,R,69.0,32,30.063850175814224,CIN
2024,683146,518585,field_out,L,83.2,10,7.410023901937573,CIN
2024,624413,518585,fielders_choice,R,92.7,-25,-1.299096404804449,CIN
2024,571912,622098,field_out,R,76.1,62,-15.038662902101635,CIN
2024,682829,500779,field_out,R,64.7,-43,-23.227188354803722,CIN
2024,621438,668881,force_out,R,95.0,4,-37.48187983986227,CIN
2024,516782,668881,field_out,R,99.7,40,-4.867347798564552,CIN
2024,683146,668881,single,L,103.3,1,8.181545474089733,CIN
2024,682626,668881,field_out,R,84.3,48,-22.409723426798273,CIN
2024,600869,500779,field_out,R,72.4,12,-35.42546417186744,CIN
2024,687952,500779,field_out,R,103.9,23,-1.2267697911620419,CIN
2024,668715,500779,field_out,R,97.6,9,-26.156917182847945,CIN
2024,663697,500779,single,R,84.1,16,-17.254725291117783,CIN
2024,571912,500779,single,R,96.6,11,28.139957830068283,CIN
2024,624413,668881,field_out,R,61.7,71,79.7322862412089,CIN
2024,596019,668881,sac_fly,L,86.8,42,-8.446273346312978,CIN
2024,664056,668881,single,R,96.4,-17,28.15644344037145,CIN
2024,643446,668881,field_out,L,84.8,69,-73.42081897415214,CIN
2024,666181,500779,field_out,L,87.4,53,45.458427667026754,CIN
2024,669289,500779,field_out,R,82.6,52,25.909677560411893,CIN
2024,682829,500779,double,R,90.6,-6,-43.14163468949161,CIN
2024,656413,500779,field_out,R,76.2,48,-42.664081100866056,CIN
2024,516782,668881,field_out,R,90.2,-9,-37.31618146053518,CIN
2024,683146,668881,field_out,L,92.2,31,-3.8821728447870876,CIN
2024,687952,500779,field_out,R,72.9,81,86.27868673525023,CIN
2024,663697,500779,single,R,91.8,13,-25.71765590978109,CIN
2024,571912,500779,field_out,R,94.0,-5,-16.24059887786268,CIN
2024,596019,668881,field_out,L,70.0,68,-25.05641810013346,CIN
2024,666181,500779,field_out,L,92.2,-15,8.135244217151511,CIN
2024,669289,500779,field_out,R,99.5,-11,-25.00488606382958,CIN
2024,643446,668881,field_out,L,76.5,55,46.037028889257854,CIN
2024,621438,668881,field_out,R,101.5,-46,26.276555228939706,CIN
2024,656413,500779,field_out,R,97.0,8,-33.096982116183185,CIN
2024,668715,500779,home_run,R,106.8,21,-34.61266256020169,CIN
2024,663697,500779,field_out,R,101.1,17,1.8535429098493725,CIN
2024,683146,668881,single,L,44.9,29,57.11783835211528,CIN
2024,624413,668881,field_out,R,91.0,18,-33.00994431059454,CIN
2024,641857,592094,home_run,L,102.5,35,-30.56623072321003,COL
2024,664040,656222,field_out,L,76.2,7,1.9381563196240073,COL
2024,642350,656222,field_error,R,99.3,7,-36.476400124464234,COL
2024,676609,656222,sac_bunt,R,45.5,-25,-26.32715885721143,COL
2024,666163,664875,single,L,84.3,14,9.917865605401587,COL
2024,642708,664875,field_out,R,52.5,-49,-11.022878906921072,COL
2024,670623,664875,single,R,85.9,-2,-25.382030209868095,COL
2024,668227,664875,single,R,91.5,10,-0.6352151841118978,COL
2024,623912,664875,single,R,96.6,12,13.321219221888978,COL
2024,650490,664875,double,R,101.8,19,-11.564160229896641,COL
2024,660707,621097,field_out,R,92.5,47,-28.16496782646954,COL
2024,553869,621097,single,R,,,-34.68690465480737,COL
2024,641857,621097,single,L,100.3,1,9.609239892527665,COL
2024,592178,621097,home_run,R,105.5,29,,COL
2024,664040,683232,field_out,L,87.8,45,-4.3155723109585145,COL
2024,642708,683232,single,R,98.2,4,35.15313145535984,COL
2024,663898,621097,field_out,R,90.1,3,-18.60575388686716,COL
2024,453568,621097,field_out,L,91.3,-11,-29.283137952684218,COL
2024,670623,656234,force_out,R,82.3,-3,13.824177717025306,COL
2024,623912,656234,single,R,108.0,6,28.144510790718645,COL
2024,660707,621363,field_out,R,100.4,7,22.152668315036845,COL
2024,678662,621363,home_run,R,106.5,41,-23.429416583654078,COL
2024,553869,621363,sac_fly,R,91.2,53,-5.381990994388153,COL
2024,641857,621363,double,L,109.3,21,-31.05338909268789,COL
2024,592178,621363,field_out,R,83.0,56,5.460212592148352,COL
2024,666134,621363,single,L,107.3,-1,-8.598936429500997,COL
2024,664040,663567,field_out,L,86.5,9,-21.457860978798156,COL
2024,676609,663567,single,R,71.8,33,35.838424593823476,COL
2024,678554,663567,grounded_into_double_play,R,84.9,-18,-33.169420571540776,COL
2024,642708,663567,single,R,107.9,11,4.22853873999532,COL
2024,663898,641793,field_out,R,85.1,2,-13.850820880582544,COL
2024,453568,641793,field_out,L,74.9,48,27.14133834659693,COL
2024,686668,641793,field_out,R,68.3,-34,-39.902172584764344,COL
2024,623912,663567,field_out,R,79.7,25,33.570160244779935,COL
2024,660707,641793,field_out,R,84.0,33,-0.7627816104908355,COL
2024,678662,641793,single,R,96.7,-9,-3.0994770145718458,COL
2024,553869,641793,single,R,91.6,15,10.242596846712843,COL
2024,641857,641793,field_out,L,99.7,-16,-12.96871316483923,COL
2024,592178,641793,field_out,R,73.1,75,61.61071012509971,COL
2024,650490,596295,field_out,R,104.6,-5,47.03609361666995,COL
2024,642350,596295,field_out,R,89.7,34,14.904661205302588,COL
2024,666134,641793,field_out,L,94.9,21,-22.373668989520816,COL
2024,663898,641793,field_out,R,71.7,76,73.3178794294275,COL
2024,678554,596295,field_out,R,93.2,45,28.49142818630728,COL
2024,642708,596295,double,R,82.8,12,-48.874445699556674,COL
2024,660707,641793,single,R,104.0,11,-2.352552576586803,COL
2024,678662,641793,field_out,R,92.6,23,-35.793513046271066,COL
2024,668227,596295,field_out,R,96.9,26,4.656957082900221,COL
2024,623912,596295,field_out,R,47.8,44,9.995598453813171,COL
2024,650490,596295,single,R,104.3,10,27.865629504090187,COL
2024,666134,641793,double,L,95.9,18,42.47027675826135,COL
2024,663898,641793,double,R,99.5,27,16.311406423529267,COL
2024,453568,641793,field_out,L,69.1,61,11.619228608502661,COL
2024,670623,596295,single,R,91.8,16,3.064228008151236,COL
2024,623912,596295,single,R,85.9,15,-35.121424389775896,COL
2024,669397,605177,field_out,R,68.4,45,-24.875194623768046,DET
2024,595879,668674,field_out,R,97.8,24,-3.7908863000170263,DET
2024,570482,668674,double,R,93.0,19,42.281391176939536,DET
2024,679529,668674,double,R,92.8,4,-50.24311644617455,DET
2024,664913,671345,field_out,L,83.0,41,-12.406011292267062,DET
2024,681481,519008,grounded_into_double_play,L,64.7,-4,1.6910106496621635,DET
2024,595879,666204,field_out,R,86.1,49,-32.910830211311726,DET
2024,669397,676684,field_out,R,90.0,-17,29.859016164923084,DET
2024,676116,676684,double,L,103.7,15,-8.311531586652036,DET
2024,647351,669373,home_run,R,102.8,31,-36.89780387171686,DET
2024,663527,669373,field_out,R,100.1,40,26.572711808715077,DET
2024,570482,676664,double,R,109.0,11,-13.986936590649497,DET
2024,592192,676664,home_run,R,107.0,29,-39.70492791966082,DET
2024,682985,676664,field_out,L,99.0,47,23.673781580857426,DET
2024,679529,676664,field_out,R,88.4,59,8.781162734385468,DET
2024,667670,669373,home_run,R,95.8,33,-42.53305128837206,DET
2024,680869,669373,double,R,88.8,-4,-43.41872630979941,DET
2024,669397,669373,field_out,R,94.6,-1,20.50963792891348,DET
2024,628451,676664,field_out,R,97.7,32,-0.41755482040896696,DET
2024,663837,676664,field_out,R,95.4,38,-17.47921644856848,DET
2024,678009,676664,field_out,L,29.3,-2,-13.636104852317391,DET
2024,668709,669373,force_out,L,73.4,-8,22.504866174353587,DET
2024,647351,669373,field_out,R,90.6,26,-13.437527622279687,DET
2024,595879,676664,force_out,R,104.9,0,-18.991708911555044,DET
2024,570482,676664,field_out,R,84.9,53,2.7575508415132832,DET
2024,592192,676664,field_out,R,89.1,25,-38.34985451482874,DET
2024,682985,676664,single,L,111.0,-2,20.374867380307485,DET
2024,679529,676664,double,R,106.2,10,-39.26492600870561,DET
2024,628451,676664,single,R,78.3,-26,-39.82006488598305,DET
2024,663837,676664,home_run,R,107.1,19,-36.2553336605824,DET
2024,605204,669373,field_out,R,91.7,-18,-19.252017651891613,DET
2024,595879,676664,field_out,R,54.8,12,-7.4353483304677725,DET
2024,668670,676664,field_out,R,107.1,10,-18.9711411037312,DET
2024,669397,669373,field_out,R,87.0,23,36.28949715684124,DET
2024,687231,669373,field_out,R,88.7,-16,19.543231437664815,DET
2024,570482,676664,grounded_into_double_play,R,71.7,-11,-30.490741505057443,DET
2024,682985,676664,field_out,L,89.7,20,-6.944510271482106,DET
2024,663527,669373,field_out,R,84.1,38,38.8332439447054,DET
2024,679529,676664,field_out,R,84.3,78,80.52767678325885,DET
2024,628451,676664,field_out,R,81.7,10,-41.68019042313944,DET
2024,663837,676664,field_out,R,102.2,14,27.488020576344077,DET
2024,667670,669373,single,R,89.9,14,11.219300164978737,DET
2024,605204,669373,field_out,R,91.2,-34,-32.12257895727958,DET
2024,680869,669373,field_out,R,76.6,-12,-15.615773191244948,DET
2024,683734,663704,grounded_into_double_play,R,68.4,-20,-20.786995840175646,KC
2024,673357,519293,double,R,98.9,24,-40.278661137343526,KC
2024,669004,656629,single,L,83.8,17,25.5019652823827,KC
2024,643217,608717,field_out,L,74.2,-57,-44.71594626081909,KC
2024,666150,608717,single,L,82.7,20,-1.4684127234903228,KC
2024,672580,621051,field_out,R,99.6,17,1.5928458399251146,KC
2024,543257,670167,field_out,L,75.3,84,-150.57640008058405,KC
2024,673357,663903,force_out,R,97.8,-8,-21.316232137653813,KC
2024,660162,663903,single,L,90.5,7,-28.491722029317238,KC
2024,624428,605154,fielders_choice_out,L,52.9,-56,-44.03307442835568,KC
2024,676369,605154,field_out,R,101.3,37,-26.098137323230727,KC
2024,521692,607200,single,R,80.4,23,35.380126611781606,KC
2024,643217,663903,field_out,L,89.6,-1,17.341351538602012,KC
2024,455117,663903,field_out,R,94.6,19,-38.0184161928513,KC
2024,670032,663903,field_out,L,94.0,1,-39.27937305471851,KC
2024,686469,607200,field_out,L,61.9,-64,-12.817448992840545,KC
